# temperature   50.000000000000000
#   -0.004262239801401    0.436723107299188  -16.623320800064914  279.183703007843746 -1745.942498400188924
  23.072070780556224    2.411974321913406
  23.793021643122202    2.563237125669033
  24.528836950696387    2.704970687423073
  25.279668381289053    3.097739689029160
  26.045667612910496    3.619489826427879
  26.826986323570999    4.316116542835375
  27.623776191280843    5.210642289210087


# temperature  100.000000000000000
#   -0.007939009201131    0.787349570370855  -29.097705362763676  476.539480241129411 -2912.098323261328005
  23.072070780556224   13.720046890221063
  23.793021643122202   14.684346762974883
  24.528836950696387   15.633553904113102
  25.279668381289053   17.015489503737516
  26.045667612910496   18.515228322519583
  26.826986323570999   20.130244574663273
  27.623776191280843   21.833584322728690


# temperature  150.000000000000000
#   -0.004245380268461    0.408158000157774  -14.635218406572045  233.957433568608849 -1388.777014959344342
  23.072070780556224   28.364807797453928
  23.793021643122202   29.807211936131505
  24.528836950696387   31.199506644362113
  25.279668381289053   32.898426344337778
  26.045667612910496   34.576599296331395
  26.826986323570999   36.223277143351098
  27.623776191280843   37.820103154428068


# temperature  200.000000000000000
#   -0.001612500544001    0.144898492446620   -4.843400661651987   73.223853321172300 -393.323218992483305
  23.072070780556224   40.532122494465796
  23.793021643122202   41.966149966009183
  24.528836950696387   43.330237531117014
  25.279668381289053   44.870113869512387
  26.045667612910496   46.317978168163741
  26.826986323570999   47.669118747520145
  27.623776191280843   48.913908282991251


# temperature  250.000000000000000
#   -0.000465112101926    0.032350027700937   -0.735986012879284    6.829460885644625   17.987123593842430
  23.072070780556224   49.288671398226008
  23.793021643122202   50.534980457243236
  24.528836950696387   51.709515160484528
  25.279668381289053   52.981172948189162
  26.045667612910496   54.141293449251982
  26.826986323570999   55.188383932414283
  27.623776191280843   56.113882152267209


# temperature  300.000000000000000
#   -0.000051141846440   -0.007044014721116    0.658151462087525  -15.199622205954421  156.742995843550290
  23.072070780556224   55.394878846388835
  23.793021643122202   56.432085813577764
  24.528836950696387   57.403722197883752
  25.279668381289053   58.429361627528444
  26.045667612910496   59.345180971309098
  26.826986323570999   60.149908896303579
  27.623776191280843   60.832526107780005


# temperature  350.000000000000000
#    0.000057183193072   -0.016389884154110    0.953875636185704  -19.484411120723390  186.560111654631868
  23.072070780556224   59.686133417186234
  23.793021643122202   60.541071932538841
  24.528836950696387   61.338784615412322
  25.279668381289053   62.166704488390309
  26.045667612910496   62.893235598555876
  26.826986323570999   63.515965315571925
  27.623776191280843   64.020511369748306


# temperature  400.000000000000000
#    0.000046024058605   -0.014213222986604    0.836525404808803  -17.195975381675769  175.735458177996264
  23.072070780556224   62.764287991705650
  23.793021643122202   63.471465105679300
  24.528836950696387   64.129515279275196
  25.279668381289053   64.804183715569295
  26.045667612910496   65.387060050043871
  26.826986323570999   65.874177796987453
  27.623776191280843   66.247907010114687


# temperature  450.000000000000000
#   -0.000007724983548   -0.008077783091376    0.582653887177979  -12.797740963285838  151.536624635925222
  23.072070780556224   65.024591186750996
  23.793021643122202   65.614530369869982
  24.528836950696387   66.162442685128781
  25.279668381289053   66.718894387411424
  26.045667612910496   67.192440745398159
  26.826986323570999   67.577560653779528
  27.623776191280843   67.853796883561813


# temperature  500.000000000000000
#   -0.000072742303229   -0.001020706818809    0.301705845753163   -8.035876694081571  124.673067751679994
  23.072070780556224   66.722599416018227
  23.793021643122202   67.219718714248444
  24.528836950696387   67.680798019030433
  25.279668381289053   68.145421559797228
  26.045667612910496   68.534821242032621
  26.826986323570999   68.842070003582506
  27.623776191280843   69.044341635662164


# temperature  550.000000000000000
#   -0.000136620030801    0.005781431812424    0.035110239466870   -3.559767041359195   99.175214573347660
  23.072070780556224   68.025206400051104
  23.793021643122202   68.448408169278579
  24.528836950696387   68.840546948898236
  25.279668381289053   69.233028406720578
  26.045667612910496   69.556755154403277
  26.826986323570999   69.803580181838655
  27.623776191280843   69.948718243632712


# temperature  600.000000000000000
#   -0.000194866457887    0.011921901439864   -0.203520646264089    0.425576781692512   76.360623198619692
  23.072070780556224   69.043488847609112
  23.793021643122202   69.407289225039165
  24.528836950696387   69.744151577107317
  25.279668381289053   70.079237442522512
  26.045667612910496   70.350970399053736
  26.826986323570999   70.550163056234325
  27.623776191280843   70.650413476561027


# temperature  650.000000000000000
#   -0.000246298123247    0.017310578806842   -0.411827256179590    3.892616866719239   56.455650219818921
  23.072070780556224   69.852986150047769
  23.793021643122202   70.168561766930765
  24.528836950696387   70.460626182887935
  25.279668381289053   70.749470661689429
  26.045667612910496   70.979470423891968
  26.826986323570999   71.140556171689155
  27.623776191280843   71.204987597774533


# temperature  700.000000000000000
#   -0.000291072135279    0.021982252868144   -0.591764992562294    6.880379328709124   39.270513657888543
  23.072070780556224   70.506191082182426
  23.793021643122202   70.782210370006794
  24.528836950696387   71.037579454116113
  25.279668381289053   71.288720108349182
  26.045667612910496   71.484791053915302
  26.826986323570999   71.614975676432209
  27.623776191280843   71.650419493455189


# temperature  750.000000000000000
#   -0.000329836681292    0.026014895338109   -0.746684082279540    9.448241283876735   24.481926418180468
  23.072070780556224   71.040338226489922
  23.793021643122202   71.283587191878880
  24.528836950696387   71.508589324458782
  25.279668381289053   71.728642332211237
  26.045667612910496   71.896803173379354
  26.826986323570999   72.001620306715651
  27.623776191280843   72.013305509974899


# temperature  800.000000000000000
#   -0.000363366594339    0.029495242547709   -0.880123535115375   11.657131389808461   11.749228187737792
  23.072070780556224   71.482348442557750
  23.793021643122202   71.698192885236097
  24.528836950696387   71.897822866455471
  25.279668381289053   72.091978218430896
  26.045667612910496   72.236932198598822
  26.826986323570999   72.320691580889772
  27.623776191280843   72.312680100845128


# temperature  850.000000000000000
#   -0.000392412988326    0.032505043342310   -0.995345980709069   13.562480700121478    0.758900572382763
  23.072070780556224   71.852030721333350
  23.793021643122202   72.044756277985499
  24.528836950696387   72.222997554604049
  25.279668381289053   72.395374052360424
  26.045667612910496   72.520842182060818
  26.826986323570999   72.586944309486569
  27.623776191280843   72.562434413753081


# temperature  900.000000000000000
#   -0.000417647895680    0.035116349943052   -1.095191966329859   15.212182247232111   -8.761653235870597
  23.072070780556224   72.164197354701685
  23.793021643122202   72.337260446154033
  24.528836950696387   72.497321846742395
  25.279668381289053   72.651224077220647
  26.045667612910496   72.760184259640369
  26.826986323570999   72.811344522490231
  27.623776191280843   72.772885738244426


# temperature  950.000000000000000
#   -0.000439650518718    0.037390685327069   -1.182068064521691   16.646610558259088  -17.043135011506987
  23.072070780556224   72.430088408976204
  23.793021643122202   72.586302675141468
  24.528836950696387   72.730793679327221
  25.279668381289053   72.868900103545485
  26.045667612910496   72.963760966077942
  26.826986323570999   73.002171639142247
  27.623776191280843   72.951819400835817


